AgtId,PPName,Con,Reg,Contp,CowWar,Dat,War Type,War Name,Year From,Year To,War Duration
963,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-03-02,Intra-State,Second Philippine-Moro War,2000,2001,2
963,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-03-02,Intra-State,Second Philippine-Moro War,2000,2001,2
962,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-02-23,Intra-State,Second Philippine-Moro War,2000,2001,2
962,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-02-23,Intra-State,Second Philippine-Moro War,2000,2001,2
961,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-02-15,Intra-State,Second Philippine-Moro War,2000,2001,2
961,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-02-15,Intra-State,Second Philippine-Moro War,2000,2001,2
959,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-01-20,Intra-State,Second Philippine-Moro War,2000,2001,2
959,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-01-20,Intra-State,Second Philippine-Moro War,2000,2001,2
659,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-01-12,Intra-State,Second Philippine-Moro War,2000,2001,2
659,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-01-12,Intra-State,Second Philippine-Moro War,2000,2001,2
1285,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1997-06-27,Intra-State,First Chechnya War,1994,1996,3
1285,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1997-06-27,Intra-State,First Chechnya War,1994,1996,3
481,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1997-05-12,Intra-State,First Chechnya War,1994,1996,3
481,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1997-05-12,Intra-State,First Chechnya War,1994,1996,3
532,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-11-23,Intra-State,First Chechnya War,1994,1996,3
532,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-11-23,Intra-State,First Chechnya War,1994,1996,3
1284,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-11-23,Intra-State,First Chechnya War,1994,1996,3
1284,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-11-23,Intra-State,First Chechnya War,1994,1996,3
1286,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-10-10,Intra-State,First Chechnya War,1994,1996,3
1286,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-10-10,Intra-State,First Chechnya War,1994,1996,3
434,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-08-31,Intra-State,First Chechnya War,1994,1996,3
434,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-08-31,Intra-State,First Chechnya War,1994,1996,3
533,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-08-25,Intra-State,First Chechnya War,1994,1996,3
533,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-08-25,Intra-State,First Chechnya War,1994,1996,3
227,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-08-22,Intra-State,First Chechnya War,1994,1996,3
227,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-08-22,Intra-State,First Chechnya War,1994,1996,3
511,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-06-10,Intra-State,First Chechnya War,1994,1996,3
511,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-06-10,Intra-State,First Chechnya War,1994,1996,3
513,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-06-10,Intra-State,First Chechnya War,1994,1996,3
513,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-06-10,Intra-State,First Chechnya War,1994,1996,3
1283,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-06-04,Intra-State,First Chechnya War,1994,1996,3
1283,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-06-04,Intra-State,First Chechnya War,1994,1996,3
371,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-05-31,Intra-State,First Chechnya War,1994,1996,3
371,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-05-31,Intra-State,First Chechnya War,1994,1996,3
512,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-05-28,Intra-State,First Chechnya War,1994,1996,3
512,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-05-28,Intra-State,First Chechnya War,1994,1996,3
251,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-05-27,Intra-State,First Chechnya War,1994,1996,3
251,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-05-27,Intra-State,First Chechnya War,1994,1996,3
365,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-03-31,Intra-State,First Chechnya War,1994,1996,3
365,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-03-31,Intra-State,First Chechnya War,1994,1996,3
1282,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-03-06,Intra-State,First Chechnya War,1994,1996,3
1282,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1996-03-06,Intra-State,First Chechnya War,1994,1996,3
302,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1995-12-03,Intra-State,First Chechnya War,1994,1996,3
302,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1995-12-03,Intra-State,First Chechnya War,1994,1996,3
288,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1995-07-30,Intra-State,First Chechnya War,1994,1996,3
288,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1995-07-30,Intra-State,First Chechnya War,1994,1996,3
1281,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1995-06-25,Intra-State,First Chechnya War,1994,1996,3
1281,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1995-06-25,Intra-State,First Chechnya War,1994,1996,3
509,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1995-06-21,Intra-State,First Chechnya War,1994,1996,3
509,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1995-06-21,Intra-State,First Chechnya War,1994,1996,3
510,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1995-06-20,Intra-State,First Chechnya War,1994,1996,3
510,Chechnya peace process,Chechnya,Europe and Eurasia,Government/territory,888,1995-06-20,Intra-State,First Chechnya War,1994,1996,3
877,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2013-03-12,Intra-State,Second South Sudan War,1983,2005,23
877,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2013-03-12,Intra-State,Second South Sudan War,1983,2005,23
878,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2013-03-08,Intra-State,Second South Sudan War,1983,2005,23
878,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2013-03-08,Intra-State,Second South Sudan War,1983,2005,23
856,North - South Sudan secession process,Sudan,Africa (excl MENA),Government/territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
856,North - South Sudan secession process,Sudan,Africa (excl MENA),Government/territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
857,North - South Sudan secession process,Sudan,Africa (excl MENA),Government/territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
857,North - South Sudan secession process,Sudan,Africa (excl MENA),Government/territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
858,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
858,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
859,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
859,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
860,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
860,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
861,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
861,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
862,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
862,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
1076,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
1076,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
1077,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
1077,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-09-27,Intra-State,Second South Sudan War,1983,2005,23
865,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-03-13,Intra-State,Second South Sudan War,1983,2005,23
865,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-03-13,Intra-State,Second South Sudan War,1983,2005,23
1669,North - South Sudan secession process,Sudan,Africa (excl MENA),Government/territory,836,2012-03-13,Intra-State,Second South Sudan War,1983,2005,23
1669,North - South Sudan secession process,Sudan,Africa (excl MENA),Government/territory,836,2012-03-13,Intra-State,Second South Sudan War,1983,2005,23
1374,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-02-10,Intra-State,Second South Sudan War,1983,2005,23
1374,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2012-02-10,Intra-State,Second South Sudan War,1983,2005,23
1372,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2011-07-30,Intra-State,Second South Sudan War,1983,2005,23
1372,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2011-07-30,Intra-State,Second South Sudan War,1983,2005,23
1371,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2011-06-29,Intra-State,Second South Sudan War,1983,2005,23
1371,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2011-06-29,Intra-State,Second South Sudan War,1983,2005,23
1668,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2011-03-04,Intra-State,Second South Sudan War,1983,2005,23
1668,North - South Sudan secession process,Sudan,Africa (excl MENA),Territory,836,2011-03-04,Intra-State,Second South Sudan War,1983,2005,23
1800,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2005-07-06,Intra-State,Second South Sudan War,1983,2005,23
1800,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2005-07-06,Intra-State,Second South Sudan War,1983,2005,23
337,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2005-01-09,Intra-State,Second South Sudan War,1983,2005,23
337,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2005-01-09,Intra-State,Second South Sudan War,1983,2005,23
270,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-12-31,Intra-State,Second South Sudan War,1983,2005,23
270,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-12-31,Intra-State,Second South Sudan War,1983,2005,23
574,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-12-31,Intra-State,Second South Sudan War,1983,2005,23
574,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-12-31,Intra-State,Second South Sudan War,1983,2005,23
576,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-12-31,Intra-State,Second South Sudan War,1983,2005,23
576,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-12-31,Intra-State,Second South Sudan War,1983,2005,23
575,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-12-31,Intra-State,Second South Sudan War,1983,2005,23
575,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-12-31,Intra-State,Second South Sudan War,1983,2005,23
1195,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-12-31,Intra-State,Second South Sudan War,1983,2005,23
1195,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-12-31,Intra-State,Second South Sudan War,1983,2005,23
362,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-11-19,Intra-State,Second South Sudan War,1983,2005,23
362,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-11-19,Intra-State,Second South Sudan War,1983,2005,23
581,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-06-05,Intra-State,Second South Sudan War,1983,2005,23
581,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-06-05,Intra-State,Second South Sudan War,1983,2005,23
498,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-05-26,Intra-State,Second South Sudan War,1983,2005,23
498,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-05-26,Intra-State,Second South Sudan War,1983,2005,23
385,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-01-07,Intra-State,Second South Sudan War,1983,2005,23
385,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2004-01-07,Intra-State,Second South Sudan War,1983,2005,23
275,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2003-09-25,Intra-State,Second South Sudan War,1983,2005,23
275,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2003-09-25,Intra-State,Second South Sudan War,1983,2005,23
233,Sudanese peace process,Sudan,Africa (excl MENA),Government/territory,836,2003-05-10,Intra-State,Second South Sudan War,1983,2005,23
